customerID,name,surname,phone,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn,num_complaints,churn_risk_score,risk_level,last_contacted,complaints,Suggested_Offer
4749-VFKVB,Arturo,Michelangeli,390965389840,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,50.1,50.1,False,False,False,False,False,False,True,1,5,92,high,20,"['Billing Issues', 'Payment Issues', 'Poor Customer Support', 'Poor Phone Service Quality', 'High Monthly Charge']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
9640-ZSLDC,Victoria,Varano,39034440170,1,0,1,1,53,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0,60.6,3297.0,False,False,True,False,True,False,False,0,0,16,low,23,[],Low risk – no action needed
4231-LZUYM,Simonetta,Comencini,30565970,1,0,1,0,72,1,1,,,,,,,0,25.65,1887.0,False,True,False,True,False,False,False,0,0,2,low,4,[],Low risk – no action needed
7598-UAASY,Lucia,Calbo,3703179301,0,0,1,0,2,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0,76.4,151.8,True,False,False,False,False,True,False,1,0,85,high,11,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
7938-OUHIO,Ivo,Tartini,390578392085,0,0,0,0,3,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1,98.7,293.65,True,False,False,False,False,True,False,1,0,76,high,0,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems
8510-AWCXC,Susanna,Marazzi,390961491905,1,1,0,0,13,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1,100.8,1308.1,True,False,False,False,False,True,False,1,0,81,high,10,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6128-AQBMT,Morena,Majorana,3935169262672,0,1,1,0,41,0,0,0.0,1.0,1.0,0.0,1.0,1.0,1,53.95,2215.4,False,False,False,False,False,True,False,0,0,53,moderate,4,[],Low risk – no action needed
3594-BDSOA,Paoletta,Barbarigo,6273226629,1,0,1,0,24,1,0,,,,,,,0,20.4,482.8,False,True,True,False,True,False,False,0,0,8,low,28,[],Low risk – no action needed
0431-APWVY,Massimiliano,Orlando,3936331015482,1,0,1,1,28,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1,90.1,2598.95,True,False,True,False,False,False,False,1,0,51,moderate,10,[],Low risk – no action needed
5133-VRSAB,Maria,Forza,390957274882,0,0,0,0,8,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,29.35,216.45,False,False,False,False,False,False,True,0,0,32,low,17,[],Low risk – no action needed
5996-DAOQL,Adelmo,Corcos,54469039,0,0,0,0,1,1,0,,,,,,,1,20.45,20.45,False,True,False,False,False,False,True,0,0,55,moderate,30,[],Low risk – no action needed
6838-YAUVY,Cesare,Altera,390322999008,1,0,0,0,54,1,1,0.0,0.0,1.0,1.0,0.0,1.0,1,95.1,5064.85,True,False,False,True,False,False,False,0,0,21,low,5,[],Low risk – no action needed
0484-JPBRU,Lorenzo,Liverotti,390445565140,0,0,0,0,41,1,1,,,,,,,1,25.25,996.45,False,True,False,False,False,False,False,0,0,17,low,19,[],Low risk – no action needed
7883-ROJOC,Alessandro,Anguissola,3518005420,1,0,1,0,19,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.9,839.65,False,False,False,False,False,False,True,0,0,27,low,0,[],Low risk – no action needed
0244-LGNFY,Livia,Albertini,39022435488,1,0,1,1,72,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0,92.65,6733.0,False,False,False,True,False,False,False,0,0,0,low,3,[],Low risk – no action needed
7274-CGTOD,Pasquale,Faugno,39019857046,0,0,0,0,62,0,0,1.0,1.0,1.0,1.0,0.0,0.0,1,43.7,2618.3,False,False,False,True,False,False,False,0,0,4,low,4,[],Low risk – no action needed
4295-YURET,Alberico,Babato,390835905046,1,1,1,1,56,1,0,1.0,0.0,0.0,1.0,1.0,1.0,1,72.6,4084.35,False,False,False,True,True,False,False,0,0,12,low,28,[],Low risk – no action needed
3426-NIYYL,Ramona,Soffici,390409774527,0,0,0,0,15,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,51.55,765.5,False,False,False,False,False,True,False,1,0,54,moderate,1,[],Low risk – no action needed
8225-BTJAU,Pietro,Tartaglia,1877012524,0,1,0,0,10,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,79.25,793.55,True,False,False,False,False,True,False,1,0,80,high,25,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
4635-EJYPD,Domenico,Soranzo,18501124,0,0,1,1,32,1,0,,,,,,,0,18.95,613.95,False,True,False,True,False,False,True,0,0,6,low,2,[],Low risk – no action needed
1866-ZSLJM,Paoletta,Passalacqua,390422978315,0,0,0,0,21,1,0,,,,,,,0,20.5,402.85,False,True,False,False,True,False,False,0,0,13,low,24,[],Low risk – no action needed
4636-TVXVG,Aldo,Caffarelli,5135731253,0,0,1,1,62,1,0,,,,,,,0,19.95,1244.8,False,True,True,False,False,False,False,0,0,7,low,26,[],Low risk – no action needed
4236-UJPWO,Tiziano,Scotto,393305763910,1,0,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.5,46.4,False,False,False,False,False,True,False,0,0,74,high,29,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card
9392-XBGTD,Goffredo,Vittadello,390371028727,0,0,0,1,27,1,0,,,,,,,0,20.6,581.85,False,True,False,True,False,False,True,0,0,4,low,15,[],Low risk – no action needed
3387-VATUS,Matteo,Visconti,92248135,0,0,0,0,5,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.85,462.8,True,False,False,False,False,False,False,1,0,90,high,16,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6402-SSEJG,Federica,Capone,390773360042,1,0,0,0,25,0,0,1.0,1.0,1.0,0.0,1.0,1.0,0,61.05,1540.2,False,False,True,False,False,True,False,0,0,29,low,19,[],Low risk – no action needed
1143-NMNQJ,Maurizio,Spanevello,39011781733,1,0,0,0,2,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,85.7,169.8,True,False,False,False,False,True,False,1,2,98,high,23,"['Poor Customer Support', 'High Monthly Charge']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
1169-SAOCL,Maria,Comeriato,341493564,0,0,0,0,49,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,106.65,5168.1,True,False,True,False,False,False,False,0,0,38,low,11,[],Low risk – no action needed
1110-KYLGQ,Ermenegildo,Prati,3534936994,1,0,0,0,63,1,1,1.0,1.0,1.0,0.0,1.0,1.0,0,108.25,6780.1,True,False,False,False,True,False,False,0,0,21,low,14,[],Low risk – no action needed
9929-PLVPA,Valeria,Speri,73474728,1,0,0,1,4,1,0,,,,,,,0,20.4,94.5,False,True,False,False,True,False,False,0,0,31,low,3,[],Low risk – no action needed
3518-PZXZQ,Rossana,Bertolucci,36071196363,1,0,1,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1,55.3,55.3,False,False,False,False,False,False,True,0,0,73,high,25,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
2371-JUNGC,Ignazio,Dandolo,3937019804471,0,0,0,0,11,1,0,,,,,,,0,20.25,208.0,False,True,False,False,False,False,True,0,0,26,low,23,[],Low risk – no action needed
7693-QPEFS,Manuel,Saffi,3909346466251,0,1,0,0,52,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,72.95,3829.75,True,False,False,False,False,False,False,0,0,41,moderate,23,[],Low risk – no action needed
0924-BJCRC,Benvenuto,Monduzzi,3938589662537,1,1,1,0,60,1,1,0.0,1.0,0.0,0.0,0.0,1.0,0,89.45,5294.6,True,False,False,False,False,True,False,0,0,44,moderate,19,[],Low risk – no action needed
5074-FBGHB,Antonello,Fiorucci,3905751287962,0,0,0,0,64,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,104.65,6889.8,True,False,True,False,True,False,False,0,0,40,moderate,17,[],Low risk – no action needed
2351-BKRZW,Virgilio,Guarneri,1231614565,1,0,1,1,43,1,0,1.0,0.0,1.0,0.0,1.0,1.0,0,75.2,3254.35,False,False,False,True,False,False,False,0,0,4,low,3,[],Low risk – no action needed
4455-BFSPD,Nicola,Casalodi,372744917,1,0,1,0,61,1,1,0.0,0.0,0.0,1.0,1.0,1.0,0,101.15,6383.9,True,False,True,False,False,False,False,0,0,31,low,5,[],Low risk – no action needed
0415-MOSGF,Martina,Borromeo,390575478546,1,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44.4,44.4,False,False,False,False,False,False,True,1,3,91,high,20,"['Poor Internet Speed', 'Poor Customer Support', 'Customer Loyalty', 'High Monthly Charge']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card
1724-BQUHA,Flora,Contrafatto,3338108792,0,1,0,0,5,1,0,0.0,0.0,0.0,0.0,1.0,1.0,1,89.5,477.7,True,False,False,False,False,True,False,1,0,83,high,9,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
3948-KXDUF,Rossana,Contarini,390803982918,0,0,0,0,66,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,68.75,4447.55,False,False,False,True,False,False,False,0,0,3,low,4,[],Low risk – no action needed
2323-ARSVR,Eva,Fioravanti,3710630114,0,0,1,0,67,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1,111.05,7321.05,True,False,False,True,False,True,False,0,0,15,low,6,[],Low risk – no action needed
0815-MFZGM,Valeria,Borsiere,3905978444838,1,0,1,0,42,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1,99.0,4135.0,True,False,False,True,True,False,False,0,3,51,moderate,0,"['Poor Streaming Service Quality', 'Poor Customer Support', 'Poor Technical Support', 'Limited Device Protection', 'High Monthly Charge']",Low risk – no action needed
4826-XTSOH,Maria,Nolcini,185715884,0,1,1,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,86.05,86.05,True,False,False,False,False,True,False,1,0,92,high,14,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
5480-XTFFL,Elladio,Ligorio,614114398,1,0,1,1,31,1,0,,,,,,,0,21.0,697.7,False,True,False,True,False,False,True,0,0,6,low,24,[],Low risk – no action needed
8295-FHIVV,Benvenuto,Berrè,390481271191,0,0,0,0,7,1,0,,,,,,,1,19.4,168.65,False,True,False,False,False,False,True,0,0,34,low,1,[],Low risk – no action needed
2495-INZWQ,Bianca,Acerbi,390881477747,0,0,0,0,4,0,0,0.0,0.0,0.0,0.0,1.0,1.0,1,44.55,174.3,False,False,False,False,False,True,False,1,2,93,high,8,"['Poor Internet Speed', 'Poor Customer Support']",Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
9086-YJYXS,Tiziana,Mercalli,390771589335,0,0,1,1,34,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0,77.2,2753.8,False,False,True,False,False,False,False,0,0,17,low,4,[],Low risk – no action needed
1179-INLAT,Serafina,Comboni,393510257618,0,0,0,0,3,1,0,,,,,,,1,19.45,69.25,False,True,True,False,False,False,True,0,0,26,low,26,[],Low risk – no action needed
7909-FIOIY,Priscilla,Zito,3934355508782,1,0,1,1,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,24.85,434.8,False,False,False,False,False,False,True,0,0,34,low,9,[],Low risk – no action needed
4139-SUGLD,Sonia,Necci,393665531968,0,0,1,1,31,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0,35.4,1077.5,False,False,False,False,False,False,False,1,0,37,low,29,[],Low risk – no action needed
6857-VWJDT,Adelasia,Fusani,39385176908,1,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,95.65,95.65,True,False,False,False,False,False,True,1,1,93,high,6,"['Poor Internet Speed', 'Poor Streaming Service Quality', 'High Monthly Charge']",Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
6351-SCJKT,Annibale,Antelami,39336046992,0,0,0,0,3,0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,41.35,107.25,False,False,False,False,False,False,True,0,0,40,moderate,29,[],Low risk – no action needed
5468-BPMMO,Galasso,Totino,543341772,0,0,1,0,46,1,0,,,,,,,0,19.6,851.2,False,True,False,False,False,True,False,0,0,22,low,14,[],Low risk – no action needed
5624-BQSSA,Dante,Marconi,3904816818248,1,0,0,0,1,1,0,,,,,,,0,20.95,20.95,False,True,False,False,False,False,True,1,1,77,high,19,['Poor Phone Service Quality'],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card
0197-PNKNK,Hugo,Schicchi,390185084745,1,0,1,1,69,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0,84.45,5848.6,True,False,True,False,False,False,False,0,0,13,low,6,[],Low risk – no action needed
2439-QKJUL,Maurizio,Cilibrasi,39019103658,0,0,0,0,5,1,0,,,,,,,0,20.25,109.8,False,True,False,False,False,False,True,0,0,32,low,26,[],Low risk – no action needed
1194-SPVSP,Antonina,Bova,3909985843562,0,0,0,0,1,1,0,,,,,,,0,19.65,19.65,False,True,False,False,False,False,False,0,0,53,moderate,1,[],Low risk – no action needed
9534-NSXEM,Atenulf,Ughi,490034864,0,0,0,0,26,1,0,,,,,,,1,20.65,595.5,False,True,True,False,True,False,False,0,2,26,low,0,"['Billing Issues', 'Poor Phone Service Quality', 'High Monthly Charge']",Low risk – no action needed
2408-WITXK,Armando,Carocci,372888198,1,1,0,0,10,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,34.7,329.8,False,False,False,False,False,True,False,1,0,77,high,29,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card
8929-KSWIH,Raffaele,Dalla,390165253295,0,0,0,0,25,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,99.3,2513.5,True,False,False,True,False,False,False,0,0,18,low,12,[],Low risk – no action needed
2250-IVBWA,Giuliano,Camiscione,39381799600,0,0,1,1,64,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0,81.05,5135.35,True,False,False,False,False,True,False,0,0,25,low,15,[],Low risk – no action needed
1810-MVMAI,Giuseppina,Bandello,735092642,0,0,1,1,30,1,1,1.0,1.0,1.0,1.0,0.0,0.0,0,67.6,2000.2,False,False,False,False,False,True,False,0,0,16,low,15,[],Low risk – no action needed
9506-UXUSK,Federica,Bazzi,393557210183,0,0,0,0,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,70.15,931.75,True,False,False,False,False,True,False,0,0,68,high,6,[],Low risk – no action needed
1229-RCALF,Ermes,Palladio,7769244249,1,0,1,0,64,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1,115.0,7396.15,True,False,True,False,False,True,False,0,0,31,low,11,[],Low risk – no action needed
3572-UOLYZ,Nicolò,Bongiorno,39689859,1,0,0,1,46,1,1,0.0,0.0,1.0,1.0,0.0,0.0,1,84.8,3958.85,True,False,False,False,False,False,False,0,0,33,low,10,[],Low risk – no action needed
1429-UYJSV,Virgilio,Proietti,390192822870,1,0,0,0,12,1,0,,,,,,,0,19.7,260.9,False,True,True,False,False,False,True,0,0,14,low,6,[],Low risk – no action needed
5577-OTWWW,Bettina,Gramsci,19141307,1,0,0,0,15,1,0,,,,,,,0,19.75,297.3,False,True,False,False,False,False,False,1,0,28,low,18,[],Low risk – no action needed
6100-QQHEB,Lara,Carriera,431577216,0,0,1,1,17,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,92.55,1515.1,True,False,False,False,False,True,False,1,0,70,high,1,[],Low risk – no action needed
6366-XIVKZ,Gelsomina,Siffredi,3936219766280,1,0,1,1,13,1,0,1.0,0.0,1.0,0.0,0.0,1.0,1,63.15,816.8,False,False,False,False,False,False,True,0,0,31,low,5,[],Low risk – no action needed
3470-OBUET,Bettina,Ponti,39039161023,1,0,1,1,67,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0,74.0,4868.4,False,False,False,True,True,False,False,0,0,4,low,24,[],Low risk – no action needed
2770-NSVDG,Eleanora,Magnani,35188510662,0,0,1,0,24,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,29.1,688.0,False,False,False,False,False,True,False,0,0,40,moderate,9,[],Low risk – no action needed
9375-MHRRS,Emilio,Totino,39042190647,0,0,0,0,6,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0,50.05,288.35,False,False,False,False,False,False,True,0,0,43,moderate,16,[],Low risk – no action needed
2634-HCZGT,Adele,Giusti,393247881739,0,1,1,0,53,1,1,1.0,0.0,0.0,1.0,0.0,0.0,1,60.05,3229.65,False,False,True,False,False,True,False,1,0,32,low,25,[],Low risk – no action needed
7503-QQRVF,Baldassare,Binaghi,393701555751,0,1,1,0,16,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.3,1178.25,True,False,False,False,True,False,False,1,0,71,high,12,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
4860-YZGZM,Rita,Zeffirelli,353364083,0,0,0,0,10,1,0,,,,,,,0,20.0,185.4,False,True,False,False,False,True,False,0,0,36,low,20,[],Low risk – no action needed
6599-GZWCM,Simonetta,Correr,363012840,1,0,0,0,13,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,74.65,966.25,True,False,True,False,False,False,True,0,0,36,low,18,[],Low risk – no action needed
2691-NZETQ,Nina,Porcellato,773310146,0,0,0,0,9,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,85.35,758.6,True,False,False,False,False,True,False,1,0,86,high,13,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
4404-HIBDJ,Filippo,Tozzo,3905751756339,1,0,0,0,25,1,0,1.0,1.0,1.0,1.0,1.0,0.0,0,74.3,1863.8,False,False,True,False,False,False,True,1,1,56,moderate,29,"['Poor Internet Speed', 'Poor Streaming Service Quality', 'Customer Loyalty']",Low risk – no action needed
5533-NHFRF,Giulia,Vitturi,5712710039,0,1,0,0,7,0,0,0.0,1.0,0.0,1.0,0.0,1.0,1,44.4,265.8,False,False,False,False,False,True,False,0,0,50,moderate,3,[],Low risk – no action needed
7037-MTYVW,Enzo,Prati,393456761493,0,0,1,1,38,1,1,1.0,0.0,1.0,1.0,1.0,1.0,1,85.4,3297.0,False,False,False,True,False,False,False,0,0,6,low,3,[],Low risk – no action needed
4760-THGOT,Antonia,Caruso,3738025615,1,0,1,0,43,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1,94.1,4107.3,True,False,False,False,False,True,False,0,0,44,moderate,27,[],Low risk – no action needed
7295-JOMMD,Elladio,Abba,3319664457,1,0,0,1,4,1,0,0.0,0.0,1.0,1.0,1.0,1.0,1,98.1,396.3,True,False,False,False,False,False,False,1,0,79,high,12,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems
4016-BJKTZ,Martino,Ruffini,577457375,1,0,0,0,25,1,1,0.0,1.0,1.0,1.0,1.0,1.0,0,108.9,2809.05,True,False,False,True,False,True,False,0,1,52,moderate,8,"['Poor Internet Speed', 'Poor Technical Support', 'High Monthly Charge']",Low risk – no action needed
6584-VQMYT,Eliana,Mezzetta,3905861641601,0,0,0,1,27,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0,56.2,1567.55,False,False,True,False,False,False,True,0,0,11,low,25,[],Low risk – no action needed
9838-BFCQT,Gioachino,Versace,3903426229974,0,0,1,1,72,1,1,,,,,,,0,26.1,1851.45,False,True,False,True,False,False,True,0,0,2,low,12,[],Low risk – no action needed
2790-XUYMV,Pasquale,Errigo,393774304038,0,0,0,1,71,1,1,1.0,1.0,0.0,0.0,0.0,0.0,1,85.45,6028.95,True,False,True,False,True,False,False,0,0,10,low,23,[],Low risk – no action needed
0581-MDMPW,Lucrezia,Iannelli,393397362682,1,0,0,0,24,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1,88.95,2072.75,True,False,False,False,True,False,False,0,0,56,moderate,27,[],Low risk – no action needed
5013-SBUIH,Napoleone,Magrassi,12306351,1,0,0,0,50,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1,109.65,5551.15,True,False,False,True,False,True,False,1,0,42,moderate,1,[],Low risk – no action needed
1023-BQXZE,Guido,Puccini,882168116,0,0,0,0,57,1,0,1.0,0.0,1.0,0.0,1.0,1.0,1,74.35,4317.35,False,False,False,True,False,False,False,0,0,5,low,13,[],Low risk – no action needed
9163-GHAYE,Cipriano,Detti,3905840295258,1,0,0,0,15,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0,48.85,736.8,False,False,False,False,False,True,False,0,0,27,low,25,[],Low risk – no action needed
3904-UKFRE,Michelangelo,Serraglio,426073168,0,0,0,0,4,1,1,1.0,0.0,0.0,0.0,0.0,0.0,1,80.1,336.15,True,False,False,False,False,True,False,0,0,60,moderate,6,[],Low risk – no action needed
5353-WILCI,Sabatino,Monaco,183348280,1,0,0,0,28,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0,56.05,1522.65,False,False,False,False,False,True,False,0,0,30,low,22,[],Low risk – no action needed
0709-TVGUR,Bianca,Bottigliero,165582524,1,1,0,0,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.55,622.9,True,False,False,False,False,True,False,1,0,81,high,24,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
0058-EVZWM,Rolando,Sorrentino,18713471,1,0,1,0,55,1,1,1.0,0.0,0.0,0.0,1.0,0.0,1,89.8,4959.6,True,False,False,False,False,False,False,0,0,27,low,28,[],Low risk – no action needed
6023-YEBUP,Licia,Iadanza,390343859013,0,0,0,0,3,1,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.95,329.95,True,False,False,False,False,True,False,1,0,91,high,26,[],Deploy a personal follow-up; Assign premium customer support; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
7209-JCUDS,Alessia,Combi,390547302942,0,0,0,0,10,1,0,0.0,0.0,1.0,0.0,1.0,1.0,1,94.9,1048.85,True,False,False,False,False,True,False,1,0,82,high,23,[],Provide cumulative discounts to reward commitment; Offer advantageous longer-contract deals to encourage commitment; Offer loyalty or multi-service discount; Advertise benefits of credit card payments - offer recharge deals when paying by card; Provide directed customer service for fiber optic specific problems; Offer a free trial of tech support
7009-PCARS,Melissa,Cocci,39056597271,0,0,0,1,55,1,0,,,,,,,0,19.1,1001.5,False,True,True,False,False,False,False,0,0,10,low,20,[],Low risk – no action needed
0519-DRGTI,Gianni,Metella,541322763,1,0,1,1,20,1,0,,,,,,,0,20.35,442.6,False,True,False,False,False,False,True,0,0,15,low,18,[],Low risk – no action needed
1017-FBQMM,Virgilio,Sermonti,390721387388,1,0,1,1,62,1,1,0.0,1.0,0.0,1.0,1.0,1.0,1,106.05,6703.5,True,False,True,False,True,False,False,0,0,20,low,12,[],Low risk – no action needed
3001-CBHLQ,Vanessa,Angeli,776464715,0,1,1,0,32,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,104.9,3351.55,True,False,False,False,False,True,False,1,0,65,high,30,[],Low risk – no action needed
1985-MBRYP,Raffaella,Chindamo,3907322812560,1,0,0,0,43,1,0,,,,,,,1,19.65,779.25,False,True,False,True,False,False,False,0,0,5,low,28,[],Low risk – no action needed
6158-DWPZT,Rosina,Zaccardo,350181754,0,0,1,0,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.1,259.8,False,False,True,False,False,False,False,1,1,66,high,16,['Poor Internet Speed'],Provide cumulative discounts to reward commitment; Incentivize paperless billing; Advertise benefits of credit card payments - offer recharge deals when paying by card
9372-TXXPS,Romolo,Turchi,3631774822,1,0,1,0,60,1,0,1.0,1.0,0.0,1.0,0.0,0.0,0,59.85,3483.45,False,False,False,True,False,False,False,0,0,5,low,3,[],Low risk – no action needed
3259-QMXUN,Martina,Novaro,39018797687,0,0,1,0,58,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1,86.1,4890.5,False,False,False,True,False,True,False,0,0,7,low,11,[],Low risk – no action needed
1015-JPFYW,Giancarlo,Lovato,734879176,0,0,0,1,7,1,0,,,,,,,0,19.45,136.75,False,True,True,False,False,False,True,0,0,16,low,15,[],Low risk – no action needed
6645-MXQJT,Iolanda,Grossi,362834459,0,0,1,1,2,1,0,1.0,0.0,0.0,0.0,1.0,1.0,0,97.1,184.15,True,False,False,False,False,True,False,0,0,66,high,4,[],Low risk – no action needed
4360-QRAVE,Niccolò,Bettoni,390165816596,0,1,0,0,37,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,36.65,1315.0,False,False,False,False,False,True,False,0,0,36,low,15,[],Low risk – no action needed
8433-WPJTV,Ottavio,Marzorati,3938148325560,1,1,1,1,65,1,1,0.0,0.0,1.0,1.0,1.0,1.0,1,103.9,6767.1,True,False,True,False,False,False,False,0,0,31,low,9,[],Low risk – no action needed
